dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
house_5,AdaBoost,0.3333333333333333,['impute_standard' 'impute_random_forest' 'impute_random' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_mice' 'impute_knn' 'impute_linear_regression'],['impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_random' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 0.         -0.0020476  -0.00347871 -0.00632496 -0.00634998 -0.0066903 -0.00967109 -0.00979986 -0.01233915],[ 0.         -0.0021967  -0.00278538 -0.00278562 -0.00735744 -0.00858418 -0.0097573  -0.01288559 -0.01404265],0.2582375
house_5,SVC,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.02274663  0.         -0.00615089 -0.01038461 -0.01146478 -0.01152751 -0.01208589 -0.01253677 -0.01291815],0.2582375
house_6,DecisionTree,0.3333333333333333,['impute_random' 'impute_standard' 'impute_mean' 'impute_random_forest' 'impute_knn' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median'],['impute_random' 'impute_linear_regression' 'impute_standard' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_median' 'impute_mean'],[ 0.00176425  0.         -0.00128051 -0.00173097 -0.00243617 -0.00347803 -0.00357372 -0.00495241 -0.00499772],[ 1.21097320e-02  2.35958029e-05  0.00000000e+00 -5.81899021e-05 -2.20710075e-04 -2.84706417e-04 -3.66194854e-04 -5.77321545e-04 -6.32946682e-04],0.2113125
house_6,LogisticRegression,0.0,['impute_standard' 'impute_mean' 'impute_cmeans' 'impute_random' 'impute_median' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_median' 'impute_mean' 'impute_standard' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_knn'],[ 0.         -0.00672676 -0.00715318 -0.00910081 -0.01676796 -0.02103031 -0.0235334  -0.02420066 -0.02832411],[ 0.00969048  0.00127049  0.00053007  0.         -0.00521808 -0.01025003 -0.0104486  -0.0109074  -0.01093171],0.2113125
house_6,KNN,0.0,['impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_random' 'impute_knn' 'impute_random_forest' 'impute_mice' 'impute_linear_regression'],['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00280827 -0.00320526 -0.00371281 -0.00701594 -0.01094307 -0.01212194 -0.01218554 -0.01493015],[ 0.00993016  0.         -0.00268858 -0.00303113 -0.00317787 -0.00318254 -0.00352488 -0.00668252 -0.00694662],0.2113125
house_6,RandomForest,0.3333333333333333,['impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_random' 'impute_mice' 'impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_median' 'impute_mean' 'impute_random_forest'],[ 0.0041213   0.00207752  0.00183955  0.00169663  0.00080071  0. -0.00054594 -0.00061734 -0.00223786],[ 0.0095035   0.         -0.00043823 -0.00100677 -0.00108143 -0.00117542 -0.00132105 -0.00177058 -0.00180432],0.2113125
house_6,AdaBoost,0.0,['impute_knn' 'impute_random_forest' 'impute_random' 'impute_mice' 'impute_linear_regression' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans'],['impute_standard' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_mean' 'impute_random' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 0.01247714  0.00983685  0.00702492  0.0036069   0.00028917  0. -0.00198328 -0.00198328 -0.0099011 ],[ 0.         -0.00242353 -0.00303073 -0.00305758 -0.01034649 -0.01037694 -0.01307364 -0.01632927 -0.02034117],0.2113125
house_6,SVC,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.01834286  0.         -0.00702597 -0.00982777 -0.01116439 -0.01202931 -0.01261275 -0.0129095  -0.01324438],0.2113125
house_7,DecisionTree,0.1111111111111111,['impute_random' 'impute_knn' 'impute_standard' 'impute_random_forest' 'impute_mice' 'impute_median' 'impute_cmeans' 'impute_mean' 'impute_linear_regression'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_mean' 'impute_knn' 'impute_random_forest'],[ 0.00295125  0.00269854  0.         -0.00130736 -0.00224931 -0.00429405 -0.00546633 -0.00611622 -0.00680742],[ 0.01055856  0.         -0.00012767 -0.00039749 -0.00046346 -0.00048325 -0.00068221 -0.00163756 -0.00178824],0.1539374999999999
house_7,LogisticRegression,0.0,['impute_standard' 'impute_random' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_knn'],[ 0.         -0.00588018 -0.01414508 -0.0142735  -0.01817449 -0.02931584 -0.03146707 -0.03153782 -0.03338868],[ 0.00812914  0.         -0.0019799  -0.00288478 -0.01192472 -0.01364182 -0.01503726 -0.01900601 -0.01919839],0.1539374999999999
house_7,KNN,0.0,['impute_standard' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_knn' 'impute_random_forest' 'impute_mice' 'impute_random' 'impute_linear_regression'],['impute_random' 'impute_standard' 'impute_median' 'impute_mice' 'impute_mean' 'impute_linear_regression' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00087692 -0.00108585 -0.00130633 -0.00428311 -0.00449091 -0.00664097 -0.00674112 -0.01010469],[ 0.01023103  0.         -0.00211224 -0.00242595 -0.00266178 -0.00269537 -0.00282716 -0.00733733 -0.00751858],0.1539374999999999
house_7,RandomForest,0.0,['impute_linear_regression' 'impute_median' 'impute_standard' 'impute_mean' 'impute_random' 'impute_random_forest' 'impute_mice' 'impute_cmeans' 'impute_knn'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_mean' 'impute_knn' 'impute_random_forest'],[ 0.00069741  0.00024577  0.         -0.00043182 -0.00091775 -0.00102185 -0.0013227  -0.00268142 -0.00272368],[ 0.0084315   0.         -0.00062029 -0.00104913 -0.00128338 -0.00133566 -0.00169166 -0.00208492 -0.002519  ],0.1539374999999999
house_7,AdaBoost,0.1111111111111111,['impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_random' 'impute_knn' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans'],['impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_random' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 0.00888636  0.00577279  0.00548146  0.0049506   0.00155955  0. -0.00598589 -0.00598589 -0.00598589],[ 0.         -0.00223119 -0.00359269 -0.00453538 -0.00899822 -0.01125168 -0.01477307 -0.02573465 -0.03277687],0.1539374999999999
house_7,SVC,0.1111111111111111,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_knn'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.01416648  0.         -0.00905129 -0.01047367 -0.01192704 -0.01315476 -0.01533985 -0.01708935 -0.01755342],0.1539374999999999
house_8,DecisionTree,0.3333333333333333,['impute_random' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_linear_regression'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_mean' 'impute_knn' 'impute_random_forest'],[ 0.00314305  0.00296738  0.00196411  0.000155    0.         -0.00034762 -0.00058911 -0.00125255 -0.00392109],[ 0.01055856  0.         -0.00012767 -0.00039749 -0.00046346 -0.00048325 -0.00068221 -0.00163756 -0.00178824],0.10405
house_8,LogisticRegression,0.2222222222222222,['impute_standard' 'impute_cmeans' 'impute_mean' 'impute_random' 'impute_median' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_knn'],[ 0.         -0.01054954 -0.01095954 -0.01741496 -0.019499   -0.02959158 -0.03022026 -0.03108296 -0.0325196 ],[ 0.00812914  0.         -0.0019799  -0.00288478 -0.01192472 -0.01364182 -0.01503726 -0.01900601 -0.01919839],0.10405
house_8,KNN,0.0,['impute_standard' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_random' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mice'],['impute_random' 'impute_standard' 'impute_median' 'impute_mice' 'impute_mean' 'impute_linear_regression' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00118872 -0.00177642 -0.00190914 -0.00405301 -0.00559016 -0.00678695 -0.00736571 -0.00739283],[ 0.01023103  0.         -0.00211224 -0.00242595 -0.00266178 -0.00269537 -0.00282716 -0.00733733 -0.00751858],0.10405
house_8,RandomForest,0.1111111111111111,['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_standard' 'impute_mean' 'impute_cmeans' 'impute_knn' 'impute_random_forest' 'impute_median'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_mean' 'impute_knn' 'impute_random_forest'],[ 0.00642108  0.00255409  0.00081509  0.         -0.00065993 -0.00075666 -0.00095402 -0.00158916 -0.00271622],[ 0.0084315   0.         -0.00062029 -0.00104913 -0.00128338 -0.00133566 -0.00169166 -0.00208492 -0.002519  ],0.10405
house_8,AdaBoost,0.0,['impute_random_forest' 'impute_standard' 'impute_knn' 'impute_random' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_median'],['impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_random' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 0.0083437   0.         -0.00043635 -0.00321927 -0.00385102 -0.00431023 -0.00444161 -0.00587483 -0.00715086],[ 0.         -0.00223119 -0.00359269 -0.00453538 -0.00899822 -0.01125168 -0.01477307 -0.02573465 -0.03277687],0.10405
house_8,SVC,0.1111111111111111,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_knn'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.01416648  0.         -0.00905129 -0.01047367 -0.01192704 -0.01315476 -0.01533985 -0.01708935 -0.01755342],0.10405
house_9,DecisionTree,0.1111111111111111,['impute_median' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_random' 'impute_knn' 'impute_standard' 'impute_linear_regression' 'impute_random_forest'],['impute_random' 'impute_linear_regression' 'impute_standard' 'impute_cmeans' 'impute_mice' 'impute_mean' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 0.00307811  0.00234196  0.00219282  0.00215371  0.00179011  0.00049637  0.         -0.00020433 -0.00372743],[ 0.00877898  0.0001744   0.         -0.00018117 -0.00020028 -0.00039505 -0.00043471 -0.00146788 -0.00148751],0.0509
house_9,LogisticRegression,0.1111111111111111,['impute_standard' 'impute_random' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_knn' 'impute_random_forest' 'impute_linear_regression' 'impute_mice'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.         -0.01390304 -0.0165189  -0.01653354 -0.02051374 -0.02753527 -0.03002838 -0.0301969  -0.03094911],[ 0.00720144  0.         -0.00272647 -0.00353819 -0.01208833 -0.01276965 -0.01420582 -0.01831517 -0.01934535],0.0509
house_9,KNN,0.1111111111111111,['impute_standard' 'impute_random' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_knn' 'impute_linear_regression' 'impute_random_forest' 'impute_mice'],['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00306736 -0.00316752 -0.00319848 -0.00355088 -0.00578598 -0.00615333 -0.00666534 -0.00708199],[ 0.00952122  0.         -0.00166002 -0.00224592 -0.00267736 -0.00295803 -0.0029987  -0.0076484  -0.00864543],0.0509
house_9,RandomForest,0.1111111111111111,['impute_mean' 'impute_cmeans' 'impute_standard' 'impute_linear_regression' 'impute_median' 'impute_random' 'impute_knn' 'impute_random_forest' 'impute_mice'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_mean' 'impute_knn' 'impute_random_forest'],[ 0.00082551  0.00024576  0.         -0.00110834 -0.00133545 -0.00140515 -0.00296839 -0.00308825 -0.00353781],[ 0.0069424   0.         -0.00057768 -0.00102784 -0.0012967  -0.00143527 -0.00176501 -0.00228529 -0.00297343],0.0509
house_9,AdaBoost,0.1111111111111111,['impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_median' 'impute_mice' 'impute_random' 'impute_random_forest' 'impute_knn' 'impute_standard'],['impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_random' 'impute_mean' 'impute_median' 'impute_knn' 'impute_random_forest'],[0.00827666 0.00827666 0.00824655 0.00633105 0.00468696 0.00457307 0.00281554 0.00016893 0.        ],[ 0.         -0.00562126 -0.0061444  -0.0066388  -0.01353908 -0.01382 -0.0193244  -0.04159802 -0.06685325],0.0509
house_9,SVC,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00956975  0.         -0.00766522 -0.01051489 -0.01057186 -0.01217238 -0.01430439 -0.01691258 -0.01705087],0.0509
house_10,DecisionTree,0.2222222222222222,['impute_random' 'impute_random_forest' 'impute_median' 'impute_knn' 'impute_standard' 'impute_mean' 'impute_linear_regression' 'impute_cmeans' 'impute_mice'],['impute_random' 'impute_mice' 'impute_standard' 'impute_linear_regression' 'impute_cmeans' 'impute_mean' 'impute_random_forest' 'impute_knn' 'impute_median'],[ 0.00525212  0.00296765  0.00266553  0.0021495   0.         -0.00118126 -0.00311968 -0.00522439 -0.0096652 ],[ 0.02464197  0.00038743  0.         -0.00072835 -0.00645588 -0.006504 -0.0079807  -0.01050851 -0.0110705 ],0.4992624999999999
house_10,LogisticRegression,0.2222222222222222,['impute_standard' 'impute_cmeans' 'impute_mean' 'impute_random' 'impute_knn' 'impute_mice' 'impute_median' 'impute_linear_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00402224 -0.00460541 -0.00471346 -0.00584753 -0.00668539 -0.00675981 -0.0083138  -0.00968768],[ 0.         -0.03165337 -0.06905081 -0.06914062 -0.06938376 -0.07166909 -0.07329629 -0.08653037 -0.09243452],0.4992624999999999
house_10,KNN,0.1111111111111111,['impute_standard' 'impute_cmeans' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random' 'impute_median' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_cmeans' 'impute_mean'],[ 0.         -0.0126465  -0.01323507 -0.02673042 -0.02825448 -0.02861808 -0.02864889 -0.02875413 -0.02915914],[ 0.01932706  0.         -0.01415837 -0.01568977 -0.01646399 -0.0166063 -0.01738709 -0.01864736 -0.01905133],0.4992624999999999
house_10,RandomForest,0.2222222222222222,['impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_standard' 'impute_mean' 'impute_random_forest' 'impute_random' 'impute_median'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_random_forest' 'impute_mean' 'impute_knn' 'impute_median'],[ 0.00437635  0.00367147  0.00196637  0.00032639  0.         -0.00012849 -0.00097339 -0.00143065 -0.00436599],[ 0.02527548  0.         -0.00543504 -0.00594408 -0.0074709  -0.00777872 -0.00970888 -0.01007149 -0.01142465],0.4992624999999999
house_10,AdaBoost,0.2222222222222222,['impute_cmeans' 'impute_mean' 'impute_mice' 'impute_standard' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_random' 'impute_median'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_median' 'impute_mean' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.00967115  0.00858744  0.00558724  0.         -0.00011445 -0.00135239 -0.00721475 -0.00908972 -0.00929591],[ 0.01159473  0.         -0.04644034 -0.05302864 -0.05539575 -0.05673005 -0.05758134 -0.058476   -0.06524854],0.4992624999999999
house_10,SVC,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_median' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00219032  0.         -0.01874475 -0.02104815 -0.02335025 -0.02445957 -0.02489687 -0.02604032 -0.02665795],0.4992624999999999
house_11,DecisionTree,0.2222222222222222,['impute_random' 'impute_cmeans' 'impute_median' 'impute_random_forest' 'impute_knn' 'impute_mean' 'impute_standard' 'impute_linear_regression' 'impute_mice'],['impute_random' 'impute_standard' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_mean' 'impute_random_forest' 'impute_knn' 'impute_median'],[ 0.00251869  0.00202652  0.00193673  0.00141789  0.00139491  0.00055838  0.         -0.00385809 -0.00967938],[ 0.014486    0.         -0.0042084  -0.00438695 -0.00790224 -0.00828325 -0.00959396 -0.01031142 -0.01246853],0.440875
