dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
house_8,RandomForest,0.25,['impute_random_forest' 'impute_knn' 'impute_standard' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto'],['impute_mice' 'impute_knn' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random' 'impute_standard'],[ 0.0060216   0.00066159  0.         -0.00031187 -0.00078751 -0.00102132 -0.00168033 -0.0074804 ],[0.01736225 0.01718965 0.01174851 0.01087504 0.01087287 0.01021145 0.00917226 0.        ],0.1045499999999999
house_8,AdaBoost,0.0,['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_mode' 'impute_logistic_regression' 'impute_kproto'],['impute_random_forest' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_kproto' 'impute_random' 'impute_mode'],[ 0.02494045  0.01523308  0.01459346  0.01384435  0.         -0.00185413 -0.00426967 -0.00442529],[ 0.02107681  0.         -0.00042432 -0.00373265 -0.00726632 -0.028834 -0.0303275  -0.04216309],0.1045499999999999
house_8,SVC,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_mode' 'impute_random' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_standard'],[0. 0. 0. 0. 0. 0. 0. 0.],[0.05482552 0.04094584 0.03010256 0.02726516 0.02642469 0.02070932 0.01741618 0.        ],0.1045499999999999
house_9,DecisionTree,0.0,['impute_random_forest' 'impute_standard' 'impute_mode' 'impute_random' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice'],['impute_knn' 'impute_mice' 'impute_random' 'impute_random_forest' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],[ 0.00240203  0.         -0.00044959 -0.00110627 -0.00300096 -0.00315019 -0.00470363 -0.00480951],[0.01823342 0.01780149 0.0119709  0.01158054 0.01108518 0.01042474 0.01006333 0.        ],0.0534
house_9,LogisticRegression,0.125,['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],[0.00632664 0.00593751 0.00535432 0.00493073 0.00370351 0.0025622 0.00209294 0.        ],[0.01312161 0.01301503 0.0107697  0.01061897 0.00660296 0.00620131 0.00518438 0.        ],0.0534
house_9,KNN,0.375,['impute_knn' 'impute_kproto' 'impute_mice' 'impute_mode' 'impute_random_forest' 'impute_standard' 'impute_random' 'impute_logistic_regression'],['impute_standard' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_random' 'impute_logistic_regression'],[ 2.54611680e-03  1.63413690e-03  1.25394155e-03  6.07619908e-04  1.03047250e-04  0.00000000e+00 -4.85136606e-05 -1.12384380e-03],[ 0.         -0.00360401 -0.00378908 -0.00735389 -0.00751192 -0.00843587 -0.00875134 -0.00892695],0.0534
house_9,RandomForest,0.125,['impute_knn' 'impute_random_forest' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_random' 'impute_mode' 'impute_kproto'],['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random' 'impute_standard'],[ 2.87622402e-03  2.41077712e-03  1.94153109e-03  1.27438819e-05  0.00000000e+00 -2.25600799e-03 -2.39190287e-03 -3.73571266e-03],[0.01669808 0.01668012 0.01113759 0.01014963 0.01012681 0.00941046 0.00853026 0.        ],0.0534
house_9,AdaBoost,0.25,['impute_mice' 'impute_random_forest' 'impute_knn' 'impute_logistic_regression' 'impute_random' 'impute_kproto' 'impute_standard' 'impute_mode'],['impute_random_forest' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random' 'impute_kproto' 'impute_mode'],[ 0.0172648   0.01688569  0.01454333  0.01320535  0.0004792   0.00033584  0.         -0.00146209],[ 0.01685886  0.         -0.00622089 -0.007896   -0.00939937 -0.02687606 -0.0283876  -0.0384111 ],0.0534
house_9,SVC,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_mode' 'impute_logistic_regression' 'impute_random' 'impute_kproto' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_standard'],[0. 0. 0. 0. 0. 0. 0. 0.],[0.05807967 0.03890723 0.03791242 0.0354855  0.03540114 0.03127553 0.02703821 0.        ],0.0534
house_10,DecisionTree,0.25,['impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_random' 'impute_standard' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00349428  0.00299205  0.0010731   0.00074648  0.00054957  0.00038273  0.         -0.00023504],[ 0.00160755  0.         -0.0023007  -0.00231343 -0.00469713 -0.00473764 -0.00483558 -0.01080673],0.50875
house_10,LogisticRegression,0.125,['impute_standard' 'impute_random' 'impute_knn' 'impute_logistic_regression' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_random_forest'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.         -0.00229964 -0.00327255 -0.00378597 -0.00477241 -0.00625858 -0.00625858 -0.01082758],[ 0.01075098  0.00375849  0.00374462  0.         -0.00207262 -0.00829146 -0.00834574 -0.0195876 ],0.50875
house_10,KNN,0.375,['impute_standard' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_mice' 'impute_knn'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.         -0.01160036 -0.02496915 -0.02540368 -0.02540368 -0.02623502 -0.02666926 -0.02693874],[ 0.         -0.02337519 -0.03409881 -0.03436134 -0.03916483 -0.04174873 -0.04195624 -0.04513922],0.50875
house_10,RandomForest,0.125,['impute_standard' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.         -0.00059733 -0.00163538 -0.00329369 -0.00346173 -0.00496295 -0.00635353 -0.01233684],[ 0.00587969  0.         -0.00022652 -0.00063126 -0.00371914 -0.00375729 -0.00384267 -0.01065112],0.50875
house_10,AdaBoost,0.25,['impute_random' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_random_forest'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_random_forest'],[ 0.02452518  0.01301864  0.00423628  0.         -0.00015053 -0.00069672 -0.00069672 -0.00172301],[ 0.00408758  0.00354478  0.00354478  0.00352233  0.0008479   0.00082754  0.         -0.00299764],0.50875
house_10,SVC,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.05235886  0.05218452  0.0477253   0.03646611  0.         -0.03549046 -0.03572769 -0.08844345],0.50875
house_11,DecisionTree,0.125,['impute_random_forest' 'impute_mode' 'impute_logistic_regression' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_random'],['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.0036593   0.00350512  0.00320804  0.00300757  0.00252916  0.00230064  0.         -0.00295817],[ 0.00172053  0.         -0.00204798 -0.00210861 -0.00465098 -0.00475793 -0.00485633 -0.01089234],0.4560875
house_11,LogisticRegression,0.125,['impute_random' 'impute_standard' 'impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_knn'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.00401782  0.         -0.00067867 -0.00207817 -0.00287912 -0.00321975 -0.00365586 -0.0040998 ],[ 0.01050825  0.00353425  0.00352058  0.         -0.00238748 -0.00841627 -0.00847216 -0.01984962],0.4560875
house_11,KNN,0.25,['impute_standard' 'impute_random' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.         -0.01190236 -0.01906557 -0.02193355 -0.02220279 -0.02297383 -0.02461313 -0.02461313],[ 0.         -0.0230836  -0.03388574 -0.03407436 -0.03888706 -0.04173727 -0.04190667 -0.04494392],0.4560875
house_11,RandomForest,0.25,['impute_standard' 'impute_random' 'impute_mode' 'impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_kproto' 'impute_knn'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],[ 0.         -0.00253328 -0.01365272 -0.01429567 -0.01487395 -0.01598238 -0.01651907 -0.01938047],[ 0.00583558  0.         -0.00026172 -0.00109413 -0.0040766  -0.00409341 -0.00416357 -0.01133043],0.4560875
house_11,AdaBoost,0.125,['impute_random' 'impute_logistic_regression' 'impute_knn' 'impute_random_forest' 'impute_mode' 'impute_standard' 'impute_mice' 'impute_kproto'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_random_forest'],[ 8.27778338e-03  5.68834834e-03  3.13336658e-03  1.61037325e-03  1.11208099e-03  0.00000000e+00  0.00000000e+00 -2.51851327e-05],[ 0.00399938  0.00345566  0.00345566  0.00343321  0.00075996  0.00073961  0.         -0.00308684],0.4560875
house_11,SVC,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.05201807  0.05200709  0.04748201  0.03325436  0.         -0.03729772 -0.03751645 -0.08867929],0.4560875
house_12,DecisionTree,0.125,['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard' 'impute_random'],['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00399549  0.00385309  0.00279079  0.00234237  0.00109878  0.00105996  0.         -0.0011692 ],[ 0.00173382  0.         -0.00195281 -0.00201847 -0.00459576 -0.00472414 -0.00481647 -0.01078126],0.3899625
house_12,LogisticRegression,0.25,['impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_random_forest'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.00143979  0.00063301  0.00041219  0.         -0.00073127 -0.00147849 -0.00159379 -0.00180742],[ 0.01054366  0.00353411  0.00352044  0.         -0.00235259 -0.00840214 -0.00846454 -0.0198576 ],0.3899625
house_12,KNN,0.5,['impute_standard' 'impute_random' 'impute_mode' 'impute_knn' 'impute_kproto' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.         -0.01478248 -0.0155516  -0.01661758 -0.01666865 -0.01675127 -0.01779147 -0.0178207 ],[ 0.         -0.02307813 -0.03389572 -0.03408434 -0.03884273 -0.04171325 -0.0418851  -0.04495308],0.3899625
house_12,RandomForest,0.5,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_mice' 'impute_knn'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],[ 0.00127225  0.         -0.00445862 -0.00639171 -0.00654469 -0.00993023 -0.00995944 -0.01003443],[ 0.0059041   0.         -0.00016556 -0.00099839 -0.00400036 -0.0040445 -0.00415686 -0.01128006],0.3899625
house_12,AdaBoost,0.125,['impute_mode' 'impute_random_forest' 'impute_kproto' 'impute_standard' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_random_forest'],[ 0.00663936  0.00109929  0.00071164  0.         -0.00139907 -0.00212355 -0.00212355 -0.00240559],[ 0.00404187  0.00345636  0.00345636  0.00345214  0.00076142  0.00075825  0.         -0.00308752],0.3899625
house_12,SVC,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.05088154  0.05087056  0.04718487  0.03285101  0.         -0.03681854 -0.03685623 -0.08931017],0.3899625
house_13,DecisionTree,0.25,['impute_logistic_regression' 'impute_kproto' 'impute_standard' 'impute_mode' 'impute_random_forest' 'impute_mice' 'impute_random' 'impute_knn'],['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 1.06192326e-03  2.96136865e-04  0.00000000e+00 -3.10659602e-06 -8.11126270e-04 -8.58959291e-04 -1.08126681e-03 -1.55937774e-03],[ 0.00173382  0.         -0.00195281 -0.00201847 -0.00459576 -0.00472414 -0.00481647 -0.01078126],0.364275
house_13,LogisticRegression,0.125,['impute_mice' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_standard' 'impute_random' 'impute_random_forest'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 5.06062725e-04  4.56289591e-04  1.39468747e-04  8.82994016e-05  5.18081521e-05  0.00000000e+00 -1.49048467e-04 -9.73628568e-04],[ 0.01054366  0.00353411  0.00352044  0.         -0.00235259 -0.00840214 -0.00846454 -0.0198576 ],0.364275
house_13,KNN,0.75,['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.         -0.01456772 -0.02466147 -0.02520484 -0.02605344 -0.02618831 -0.0264223  -0.02650481],[ 0.         -0.02307813 -0.03389572 -0.03408434 -0.03884273 -0.04171325 -0.0418851  -0.04495308],0.364275
house_13,RandomForest,0.5,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],[ 0.00775181  0.         -0.00507665 -0.00591048 -0.00737453 -0.00829604 -0.00910344 -0.01122404],[ 0.0059041   0.         -0.00016556 -0.00099839 -0.00400036 -0.0040445 -0.00415686 -0.01128006],0.364275
house_13,AdaBoost,0.0,['impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_random_forest'],[0.0085279  0.0085279  0.00468615 0.00468615 0.0041782  0.00307578 0.00307578 0.        ],[ 0.00404187  0.00345636  0.00345636  0.00345214  0.00076142  0.00075825  0.         -0.00308752],0.364275
house_13,SVC,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.05088154  0.05087056  0.04718487  0.03285101  0.         -0.03681854 -0.03685623 -0.08931017],0.364275
house_14,DecisionTree,0.0,['impute_knn' 'impute_logistic_regression' 'impute_mice' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_random' 'impute_standard'],['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[0.00553332 0.00476703 0.00433265 0.00401557 0.00400709 0.00345876 0.00058452 0.        ],[ 0.00177731  0.         -0.00185614 -0.00192832 -0.00446136 -0.00450073 -0.00458348 -0.01062053],0.2936625
house_14,LogisticRegression,0.125,['impute_standard' 'impute_logistic_regression' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_random_forest' 'impute_mice'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.         -0.0018421  -0.00222638 -0.00438785 -0.0053166  -0.00541538 -0.00558073 -0.00568413],[ 0.01058188  0.00359405  0.00358038  0.         -0.00230393 -0.00836467 -0.00841866 -0.01982267],0.2936625
house_14,KNN,0.5,['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_knn' 'impute_mice'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.         -0.01322532 -0.01837491 -0.0186342  -0.01899214 -0.01951489 -0.01955438 -0.01982127],[ 0.         -0.02314862 -0.03388234 -0.03407096 -0.03885187 -0.0416726 -0.04184538 -0.04496759],0.2936625
